,Items,Antecedent,Consequent,Support,Confidence,Lift
524,"{'Not Discussed', 'Twitter', 'text'}",{'Twitter'},"{'Not Discussed', 'text'}",0.1686746987951807,0.35,1.7088235294117646
873,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}","{'Not Discussed', 'Twitter'}","{'multimodal', 'supervised'}",0.10843373493975904,0.34615384615384615,1.6900452488687783
623,"{'Not Discussed', '-', 'image', 'CNN'}","{'Not Discussed', 'image'}","{'-', 'CNN'}",0.10843373493975904,0.34615384615384615,2.210059171597633
453,"{'Remote_sensing', 'Disaster Damage Assessment', 'image'}",{'Disaster Damage Assessment'},"{'Remote_sensing', 'image'}",0.10843373493975904,0.34615384615384615,2.210059171597633
861,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}","{'Not Discussed', 'Twitter'}","{'supervised', 'Disaster Related Information Filtering'}",0.10843373493975904,0.34615384615384615,1.596153846153846
742,"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}","{'Not Discussed', 'image'}","{'Remote_sensing', 'CNN'}",0.10843373493975904,0.34615384615384615,2.873076923076923
911,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'Not Discussed', 'image'}","{'-', 'supervised', 'CNN'}",0.10843373493975904,0.34615384615384615,2.210059171597633
90,"{'Remote_sensing', 'Disaster Damage Assessment'}",{'Disaster Damage Assessment'},{'Remote_sensing'},0.10843373493975904,0.34615384615384615,2.210059171597633
257,"{'Disaster Damage Assessment', 'supervised', 'CNN'}",{'CNN'},"{'Disaster Damage Assessment', 'supervised'}",0.24096385542168675,0.3448275862068965,1.1925287356321839
241,"{'supervised', '-', 'image'}","{'supervised', 'image'}",{'-'},0.14457831325301204,0.3428571428571428,1.4977443609022556
295,"{'Not Discussed', 'Twitter', 'CNN'}","{'Not Discussed', 'CNN'}",{'Twitter'},0.1686746987951807,0.3333333333333333,0.6916666666666667
657,"{'supervised', '-', 'image', 'CNN'}","{'supervised', 'image', 'CNN'}",{'-'},0.12048192771084337,0.3333333333333333,1.456140350877193
679,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}","{'Not Discussed', 'CNN'}","{'Disaster Damage Assessment', 'image'}",0.1686746987951807,0.3333333333333333,1.3833333333333333
949,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'supervised', 'CNN'}","{'Disaster Damage Assessment', 'image'}",0.1566265060240964,0.325,1.3487500000000001
162,"{'cross-entrophy', 'Twitter'}",{'Twitter'},{'cross-entrophy'},0.1566265060240964,0.325,1.3487500000000001
593,"{'multimodal', 'supervised', 'Twitter'}",{'Twitter'},"{'multimodal', 'supervised'}",0.1566265060240964,0.325,1.586764705882353
751,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}",{'Twitter'},"{'Not Discussed', 'supervised', 'CNN'}",0.1566265060240964,0.325,0.6743750000000001
496,"{'supervised', 'Disaster Related Information Filtering', 'Twitter'}",{'Twitter'},"{'supervised', 'Disaster Related Information Filtering'}",0.1566265060240964,0.325,1.4986111111111111
586,"{'cross-entrophy', 'supervised', 'Twitter'}",{'Twitter'},"{'cross-entrophy', 'supervised'}",0.1566265060240964,0.325,1.3487500000000001
760,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'Not Discussed', 'supervised', 'CNN'}",{'Twitter'},0.1566265060240964,0.325,0.6743750000000001
28,"{'-', 'image'}",{'image'},{'-'},0.14457831325301204,0.32432432432432434,1.4167852062588906
891,"{'Not Discussed', 'supervised', 'Twitter', 'text'}","{'supervised', 'Twitter'}","{'Not Discussed', 'text'}",0.14457831325301204,0.32432432432432434,1.5834658187599366
237,"{'supervised', '-', 'image'}",{'image'},"{'-', 'supervised'}",0.14457831325301204,0.32432432432432434,1.5834658187599366
331,"{'Remote_sensing', 'image', 'CNN'}","{'image', 'CNN'}",{'Remote_sensing'},0.12048192771084337,0.3225806451612903,2.05955334987593
651,"{'supervised', '-', 'image', 'CNN'}","{'image', 'CNN'}","{'-', 'supervised'}",0.12048192771084337,0.3225806451612903,1.5749525616698292
213,"{'-', 'image', 'CNN'}","{'image', 'CNN'}",{'-'},0.12048192771084337,0.3225806451612903,1.4091680814940577
88,"{'Not Discussed', 'Disaster Damage Assessment'}",{'Not Discussed'},{'Disaster Damage Assessment'},0.2289156626506024,0.31666666666666665,1.0108974358974359
584,"{'Remote_sensing', 'supervised', 'image'}","{'supervised', 'image'}",{'Remote_sensing'},0.13253012048192772,0.3142857142857143,2.0065934065934066
125,"{'Not Discussed', 'Twitter'}",set(),"{'Not Discussed', 'Twitter'}",0.3132530120481928,0.3132530120481928,1.0
137,"{'Not Discussed', 'image'}",set(),"{'Not Discussed', 'image'}",0.3132530120481928,0.3132530120481928,1.0
3,{'Disaster Damage Assessment'},set(),{'Disaster Damage Assessment'},0.3132530120481928,0.3132530120481928,1.0
936,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'CNN'}","{'Disaster Damage Assessment', 'supervised', 'image'}",0.1566265060240964,0.30952380952380953,1.4272486772486772
753,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'Not Discussed', 'CNN'}","{'supervised', 'Twitter'}",0.1566265060240964,0.30952380952380953,0.6943371943371943
451,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised'}","{'Not Discussed', 'supervised'}",{'Disaster Damage Assessment'},0.20481927710843373,0.3090909090909091,0.9867132867132866
553,"{'Not Discussed', 'supervised', 'image'}",{'supervised'},"{'Not Discussed', 'image'}",0.2891566265060241,0.30769230769230765,0.982248520710059
97,"{'Disaster Damage Assessment', 'supervised'}",{'supervised'},{'Disaster Damage Assessment'},0.2891566265060241,0.30769230769230765,0.982248520710059
806,"{'Remote_sensing', 'supervised', 'image', 'CNN'}","{'supervised', 'image', 'CNN'}",{'Remote_sensing'},0.10843373493975904,0.3,1.9153846153846152
106,"{'Disaster Related Information Classification', 'Twitter'}",{'Twitter'},{'Disaster Related Information Classification'},0.14457831325301204,0.3,1.66
79,"{'Twitter', 'CrisisMMD'}",{'Twitter'},{'CrisisMMD'},0.14457831325301204,0.3,2.075
922,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'supervised', 'image', 'CNN'}","{'Not Discussed', '-'}",0.10843373493975904,0.3,1.66
885,"{'Not Discussed', 'supervised', 'Twitter', 'text'}",{'Twitter'},"{'Not Discussed', 'supervised', 'text'}",0.14457831325301204,0.3,1.66
437,"{'supervised', 'Twitter', 'CrisisMMD'}","{'supervised', 'Twitter'}",{'CrisisMMD'},0.13253012048192772,0.2972972972972973,2.0563063063063067
580,"{'Remote_sensing', 'supervised', 'image'}",{'image'},"{'Remote_sensing', 'supervised'}",0.13253012048192772,0.2972972972972973,2.243243243243243
479,"{'supervised', 'Disaster Related Information Classification', 'Twitter'}","{'supervised', 'Twitter'}",{'Disaster Related Information Classification'},0.13253012048192772,0.2972972972972973,1.6450450450450451
357,"{'supervised', 'Twitter', 'CNN'}",{'supervised'},"{'Twitter', 'CNN'}",0.27710843373493976,0.2948717948717949,1.0197649572649574
518,"{'Not Discussed', 'supervised', 'Twitter'}",{'supervised'},"{'Not Discussed', 'Twitter'}",0.27710843373493976,0.2948717948717949,0.9413214990138067
782,"{'Not Discussed', 'supervised', 'image', 'CNN'}",{'supervised'},"{'Not Discussed', 'image', 'CNN'}",0.27710843373493976,0.2948717948717949,1.0197649572649574
250,"{'Disaster Damage Assessment', 'image', 'CNN'}",{'CNN'},"{'Disaster Damage Assessment', 'image'}",0.20481927710843373,0.29310344827586204,1.2163793103448275
622,"{'Not Discussed', '-', 'image', 'CNN'}","{'image', 'CNN'}","{'Not Discussed', '-'}",0.10843373493975904,0.2903225806451613,1.606451612903226
740,"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}","{'image', 'CNN'}","{'Not Discussed', 'Remote_sensing'}",0.10843373493975904,0.2903225806451613,2.4096774193548387
799,"{'Remote_sensing', 'supervised', 'image', 'CNN'}","{'image', 'CNN'}","{'Remote_sensing', 'supervised'}",0.10843373493975904,0.2903225806451613,2.190615835777126
909,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'image', 'CNN'}","{'Not Discussed', 'supervised', '-'}",0.10843373493975904,0.2903225806451613,1.8535980148883375
95,"{'Disaster Damage Assessment', 'supervised'}",set(),"{'Disaster Damage Assessment', 'supervised'}",0.2891566265060241,0.2891566265060241,1.0
47,"{'Twitter', 'CNN'}",set(),"{'Twitter', 'CNN'}",0.2891566265060241,0.2891566265060241,1.0
550,"{'Not Discussed', 'supervised', 'image'}",set(),"{'Not Discussed', 'supervised', 'image'}",0.2891566265060241,0.2891566265060241,1.0
305,"{'Not Discussed', 'image', 'CNN'}",set(),"{'Not Discussed', 'image', 'CNN'}",0.2891566265060241,0.2891566265060241,1.0
710,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'supervised', 'CNN'}","{'Disaster Damage Assessment', 'image'}",0.1927710843373494,0.28571428571428575,1.185714285714286
653,"{'supervised', '-', 'image', 'CNN'}","{'supervised', 'image'}","{'-', 'CNN'}",0.12048192771084337,0.2857142857142857,1.824175824175824
668,"{'Not Discussed', 'supervised', '-', 'image'}","{'supervised', 'image'}","{'Not Discussed', '-'}",0.12048192771084337,0.2857142857142857,1.5809523809523809
447,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised'}",{'Not Discussed'},"{'Disaster Damage Assessment', 'supervised'}",0.20481927710843373,0.2833333333333333,0.9798611111111112
150,"{'Not Discussed', 'text'}",{'Not Discussed'},{'text'},0.20481927710843373,0.2833333333333333,1.0689393939393939
515,"{'Not Discussed', 'supervised', 'Twitter'}",set(),"{'Not Discussed', 'supervised', 'Twitter'}",0.27710843373493976,0.27710843373493976,1.0
778,"{'Not Discussed', 'supervised', 'image', 'CNN'}",set(),"{'Not Discussed', 'supervised', 'image', 'CNN'}",0.27710843373493976,0.27710843373493976,1.0
354,"{'supervised', 'Twitter', 'CNN'}",set(),"{'supervised', 'Twitter', 'CNN'}",0.27710843373493976,0.27710843373493976,1.0
243,"{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}",{'CNN'},"{'Not Discussed', 'Disaster Damage Assessment'}",0.1927710843373494,0.27586206896551724,1.2050816696914701
704,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'CNN'},"{'Disaster Damage Assessment', 'supervised', 'image'}",0.1927710843373494,0.27586206896551724,1.272030651340996
168,"{'precision, recall, f1-score', 'Twitter'}",{'Twitter'},"{'precision, recall, f1-score'}",0.13253012048192772,0.275,1.2680555555555557
642,"{'Not Discussed', 'supervised', '-', 'CNN'}","{'Not Discussed', 'supervised', 'CNN'}",{'-'},0.13253012048192772,0.275,1.2013157894736843
475,"{'supervised', 'Disaster Related Information Classification', 'Twitter'}",{'Twitter'},"{'supervised', 'Disaster Related Information Classification'}",0.13253012048192772,0.275,1.630357142857143
433,"{'supervised', 'Twitter', 'CrisisMMD'}",{'Twitter'},"{'supervised', 'CrisisMMD'}",0.13253012048192772,0.275,2.075
698,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}","{'Not Discussed', 'supervised'}","{'Disaster Damage Assessment', 'CNN'}",0.18072289156626506,0.2727272727272727,1.077922077922078
575,"{'Not Discussed', 'supervised', 'text'}","{'Not Discussed', 'supervised'}",{'text'},0.18072289156626506,0.2727272727272727,1.0289256198347105
224,"{'Not Discussed', '-', 'image'}",{'image'},"{'Not Discussed', '-'}",0.12048192771084337,0.2702702702702703,1.4954954954954955
604,"{'supervised', 'precision, recall, f1-score', 'Twitter'}","{'supervised', 'Twitter'}","{'precision, recall, f1-score'}",0.12048192771084337,0.2702702702702703,1.2462462462462462
646,"{'supervised', '-', 'image', 'CNN'}",{'image'},"{'-', 'supervised', 'CNN'}",0.12048192771084337,0.2702702702702703,1.7255717255717256
504,"{'Not Discussed', 'Remote_sensing', 'image'}",{'image'},"{'Not Discussed', 'Remote_sensing'}",0.12048192771084337,0.2702702702702703,2.2432432432432434
329,"{'Remote_sensing', 'image', 'CNN'}",{'image'},"{'Remote_sensing', 'CNN'}",0.12048192771084337,0.2702702702702703,2.2432432432432434
210,"{'-', 'image', 'CNN'}",{'image'},"{'-', 'CNN'}",0.12048192771084337,0.2702702702702703,1.7255717255717256
661,"{'Not Discussed', 'supervised', '-', 'image'}",{'image'},"{'Not Discussed', 'supervised', '-'}",0.12048192771084337,0.2702702702702703,1.7255717255717256
695,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}","{'supervised', 'CNN'}","{'Not Discussed', 'Disaster Damage Assessment'}",0.18072289156626506,0.26785714285714285,1.1701127819548873
245,"{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}",{'Not Discussed'},"{'Disaster Damage Assessment', 'CNN'}",0.1927710843373494,0.26666666666666666,1.053968253968254
19,{'text'},set(),{'text'},0.26506024096385544,0.26506024096385544,1.0
636,"{'Not Discussed', 'supervised', '-', 'CNN'}","{'Not Discussed', 'CNN'}","{'-', 'supervised'}",0.13253012048192772,0.2619047619047619,1.2787114845938377
206,"{'Not Discussed', '-', 'CNN'}","{'Not Discussed', 'CNN'}",{'-'},0.13253012048192772,0.2619047619047619,1.1441102756892232
689,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}",{'CNN'},"{'Not Discussed', 'Disaster Damage Assessment', 'supervised'}",0.18072289156626506,0.2586206896551724,1.2626774847870181
913,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'supervised', 'image'}","{'Not Discussed', '-', 'CNN'}",0.10843373493975904,0.2571428571428571,1.94025974025974
803,"{'Remote_sensing', 'supervised', 'image', 'CNN'}","{'supervised', 'image'}","{'Remote_sensing', 'CNN'}",0.10843373493975904,0.2571428571428571,2.134285714285714
259,"{'Disaster Damage Assessment', 'supervised', 'CNN'}",{'supervised'},"{'Disaster Damage Assessment', 'CNN'}",0.24096385542168675,0.2564102564102564,1.0134310134310134
198,"{'supervised', 'text'}",{'supervised'},{'text'},0.24096385542168675,0.2564102564102564,0.9673659673659672
187,"{'cross-entrophy', 'supervised'}",{'supervised'},{'cross-entrophy'},0.24096385542168675,0.2564102564102564,1.064102564102564
32,"{'Disaster Damage Assessment', 'CNN'}",set(),"{'Disaster Damage Assessment', 'CNN'}",0.25301204819277107,0.25301204819277107,1.0
25,"{'Not Discussed', '-'}",{'Not Discussed'},{'-'},0.18072289156626506,0.25,1.0921052631578947
440,"{'Not Discussed', 'Disaster Damage Assessment', 'image'}",{'Not Discussed'},"{'Disaster Damage Assessment', 'image'}",0.18072289156626506,0.25,1.0375
691,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}",{'Not Discussed'},"{'Disaster Damage Assessment', 'supervised', 'CNN'}",0.18072289156626506,0.25,1.0375
510,"{'Not Discussed', 'multimodal', 'Twitter'}",{'Twitter'},"{'Not Discussed', 'multimodal'}",0.12048192771084337,0.25,1.596153846153846
572,"{'Not Discussed', 'supervised', 'text'}",{'Not Discussed'},"{'supervised', 'text'}",0.18072289156626506,0.25,1.0375
483,"{'Not Discussed', 'Disaster Related Information Filtering', 'Twitter'}",{'Twitter'},"{'Not Discussed', 'Disaster Related Information Filtering'}",0.12048192771084337,0.25,1.596153846153846
394,"{'cross-entrophy', 'supervised', 'CNN'}","{'supervised', 'CNN'}",{'cross-entrophy'},0.1686746987951807,0.25,1.0375
600,"{'supervised', 'precision, recall, f1-score', 'Twitter'}",{'Twitter'},"{'supervised', 'precision, recall, f1-score'}",0.12048192771084337,0.25,1.2205882352941178
902,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}",{'image'},"{'Not Discussed', 'supervised', '-', 'CNN'}",0.10843373493975904,0.24324324324324326,1.8353808353808354
863,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}","{'supervised', 'Twitter'}","{'Not Discussed', 'Disaster Related Information Filtering'}",0.10843373493975904,0.24324324324324326,1.5530145530145532
877,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}","{'supervised', 'Twitter'}","{'Not Discussed', 'multimodal'}",0.10843373493975904,0.24324324324324326,1.5530145530145532
617,"{'Not Discussed', '-', 'image', 'CNN'}",{'image'},"{'Not Discussed', '-', 'CNN'}",0.10843373493975904,0.24324324324324326,1.8353808353808354
728,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}","{'supervised', 'Twitter'}","{'Disaster Related Information Classification', 'CNN'}",0.10843373493975904,0.24324324324324326,2.018918918918919
796,"{'Remote_sensing', 'supervised', 'image', 'CNN'}",{'image'},"{'Remote_sensing', 'supervised', 'CNN'}",0.10843373493975904,0.24324324324324326,2.2432432432432434
817,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'Twitter'}","{'cross-entrophy', 'CNN'}",0.10843373493975904,0.24324324324324326,1.4420849420849422
737,"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}",{'image'},"{'Not Discussed', 'Remote_sensing', 'CNN'}",0.10843373493975904,0.24324324324324326,2.2432432432432434
832,"{'multimodal', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'Twitter'}","{'multimodal', 'CNN'}",0.10843373493975904,0.24324324324324326,1.6824324324324327
455,"{'Remote_sensing', 'Disaster Damage Assessment', 'image'}",{'image'},"{'Remote_sensing', 'Disaster Damage Assessment'}",0.10843373493975904,0.24324324324324326,2.2432432432432434
674,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}",{'CNN'},"{'Not Discussed', 'Disaster Damage Assessment', 'image'}",0.1686746987951807,0.24137931034482757,1.3356321839080458
292,"{'Not Discussed', 'Twitter', 'CNN'}",{'CNN'},"{'Not Discussed', 'Twitter'}",0.1686746987951807,0.24137931034482757,0.7705570291777187
60,"{'cross-entrophy', 'CNN'}",{'CNN'},{'cross-entrophy'},0.1686746987951807,0.24137931034482757,1.0017241379310344
390,"{'cross-entrophy', 'supervised', 'CNN'}",{'CNN'},"{'cross-entrophy', 'supervised'}",0.1686746987951807,0.24137931034482757,1.0017241379310344
92,"{'Disaster Damage Assessment', 'image'}",set(),"{'Disaster Damage Assessment', 'image'}",0.24096385542168675,0.24096385542168675,1.0
256,"{'Disaster Damage Assessment', 'supervised', 'CNN'}",set(),"{'Disaster Damage Assessment', 'supervised', 'CNN'}",0.24096385542168675,0.24096385542168675,1.0
197,"{'supervised', 'text'}",set(),"{'supervised', 'text'}",0.24096385542168675,0.24096385542168675,1.0
185,"{'cross-entrophy', 'supervised'}",set(),"{'cross-entrophy', 'supervised'}",0.24096385542168675,0.24096385542168675,1.0
14,{'cross-entrophy'},set(),{'cross-entrophy'},0.24096385542168675,0.24096385542168675,1.0
943,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'supervised'}","{'Disaster Damage Assessment', 'image', 'CNN'}",0.1566265060240964,0.23636363636363636,1.1540106951871658
234,"{'Not Discussed', 'supervised', '-'}","{'Not Discussed', 'supervised'}",{'-'},0.1566265060240964,0.23636363636363636,1.0325358851674642
757,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'Not Discussed', 'supervised'}","{'Twitter', 'CNN'}",0.1566265060240964,0.23636363636363636,0.8174242424242425
847,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}","{'Not Discussed', 'supervised'}","{'Disaster Damage Assessment', 'image'}",0.1566265060240964,0.23636363636363636,0.9809090909090908
676,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}",{'Not Discussed'},"{'Disaster Damage Assessment', 'image', 'CNN'}",0.1686746987951807,0.2333333333333333,1.1392156862745098
293,"{'Not Discussed', 'Twitter', 'CNN'}",{'Not Discussed'},"{'Twitter', 'CNN'}",0.1686746987951807,0.2333333333333333,0.8069444444444444
523,"{'Not Discussed', 'Twitter', 'text'}",{'Not Discussed'},"{'Twitter', 'text'}",0.1686746987951807,0.2333333333333333,1.0192982456140351
220,"{'supervised', '-', 'CNN'}","{'supervised', 'CNN'}",{'-'},0.1566265060240964,0.23214285714285718,1.0140977443609025
938,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'supervised', 'CNN'}","{'Not Discussed', 'Disaster Damage Assessment', 'image'}",0.1566265060240964,0.23214285714285718,1.2845238095238096
755,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'CNN'}","{'Not Discussed', 'Twitter'}",0.1566265060240964,0.23214285714285718,0.7410714285714287
118,"{'supervised', 'Disaster Related Information Filtering'}",{'supervised'},{'Disaster Related Information Filtering'},0.21686746987951808,0.23076923076923075,1.008097165991903
462,"{'Disaster Damage Assessment', 'supervised', 'image'}",{'supervised'},"{'Disaster Damage Assessment', 'image'}",0.21686746987951808,0.23076923076923075,0.9576923076923076
0,{'-'},set(),{'-'},0.2289156626506024,0.2289156626506024,1.0
86,"{'Not Discussed', 'Disaster Damage Assessment'}",set(),"{'Not Discussed', 'Disaster Damage Assessment'}",0.2289156626506024,0.2289156626506024,1.0
6,{'Disaster Related Information Filtering'},set(),{'Disaster Related Information Filtering'},0.2289156626506024,0.2289156626506024,1.0
173,"{'Twitter', 'text'}",set(),"{'Twitter', 'text'}",0.2289156626506024,0.2289156626506024,1.0
856,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}",{'Twitter'},"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering'}",0.10843373493975904,0.225,1.5562500000000001
721,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}",{'Twitter'},"{'CNN', 'supervised', 'Disaster Related Information Classification'}",0.10843373493975904,0.225,1.8675000000000002
825,"{'multimodal', 'supervised', 'Twitter', 'CNN'}",{'Twitter'},"{'multimodal', 'supervised', 'CNN'}",0.10843373493975904,0.225,1.5562500000000001
266,"{'Disaster Related Information Classification', 'Twitter', 'CNN'}",{'Twitter'},"{'Disaster Related Information Classification', 'CNN'}",0.10843373493975904,0.225,1.8675000000000002
159,"{'Twitter API', 'Twitter'}",{'Twitter'},{'Twitter API'},0.10843373493975904,0.225,1.8675000000000002
363,"{'Twitter', 'text', 'CNN'}",{'Twitter'},"{'CNN', 'text'}",0.10843373493975904,0.225,1.8675000000000002
426,"{'multimodal', 'Twitter', 'CrisisMMD'}",{'Twitter'},"{'multimodal', 'CrisisMMD'}",0.10843373493975904,0.225,2.075
775,"{'Not Discussed', 'supervised', 'Web database', 'CNN'}","{'Not Discussed', 'supervised', 'CNN'}",{'Web database'},0.10843373493975904,0.225,1.6977272727272725
810,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}",{'Twitter'},"{'cross-entrophy', 'supervised', 'CNN'}",0.10843373493975904,0.225,1.3339285714285716
870,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}",{'Twitter'},"{'Not Discussed', 'multimodal', 'supervised'}",0.10843373493975904,0.225,1.5562500000000001
921,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'Not Discussed', 'supervised', 'CNN'}","{'-', 'image'}",0.10843373493975904,0.225,1.5562500000000001
349,"{'multimodal', 'Twitter', 'CNN'}",{'Twitter'},"{'multimodal', 'CNN'}",0.10843373493975904,0.225,1.5562500000000001
342,"{'cross-entrophy', 'Twitter', 'CNN'}",{'Twitter'},"{'cross-entrophy', 'CNN'}",0.10843373493975904,0.225,1.3339285714285716
69,"{'precision, recall, f1-score', 'CNN'}",{'CNN'},"{'precision, recall, f1-score'}",0.1566265060240964,0.22413793103448276,1.0335249042145593
22,"{'-', 'CNN'}",{'CNN'},{'-'},0.1566265060240964,0.22413793103448276,0.9791288566243195
216,"{'supervised', '-', 'CNN'}",{'CNN'},"{'-', 'supervised'}",0.1566265060240964,0.22413793103448276,1.094320486815416
749,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}",{'CNN'},"{'Not Discussed', 'supervised', 'Twitter'}",0.1566265060240964,0.22413793103448276,0.8088455772113943
930,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'CNN'},"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}",0.1566265060240964,0.22413793103448276,1.4310344827586208
562,"{'Not Discussed', 'multimodal', 'supervised'}","{'Not Discussed', 'supervised'}",{'multimodal'},0.14457831325301204,0.21818181818181817,1.006060606060606
493,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering'}","{'Not Discussed', 'supervised'}",{'Disaster Related Information Filtering'},0.14457831325301204,0.21818181818181817,0.9531100478468899
889,"{'Not Discussed', 'supervised', 'Twitter', 'text'}","{'Not Discussed', 'supervised'}","{'Twitter', 'text'}",0.14457831325301204,0.21818181818181817,0.9531100478468899
569,"{'Not Discussed', 'supervised', 'precision, recall, f1-score'}","{'Not Discussed', 'supervised'}","{'precision, recall, f1-score'}",0.14457831325301204,0.21818181818181817,1.006060606060606
448,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised'}",{'supervised'},"{'Not Discussed', 'Disaster Damage Assessment'}",0.20481927710843373,0.21794871794871792,0.9520917678812415
608,"{'supervised', 'Twitter', 'text'}",{'supervised'},"{'Twitter', 'text'}",0.20481927710843373,0.21794871794871792,0.9520917678812415
31,"{'supervised', '-'}",{'supervised'},{'-'},0.20481927710843373,0.21794871794871792,0.9520917678812415
193,"{'multimodal', 'supervised'}",{'supervised'},{'multimodal'},0.20481927710843373,0.21794871794871792,1.0049857549857548
196,"{'supervised', 'precision, recall, f1-score'}",{'supervised'},"{'precision, recall, f1-score'}",0.20481927710843373,0.21794871794871792,1.0049857549857548
459,"{'Disaster Damage Assessment', 'supervised', 'image'}",set(),"{'Disaster Damage Assessment', 'supervised', 'image'}",0.21686746987951808,0.21686746987951808,1.0
16,{'multimodal'},set(),{'multimodal'},0.21686746987951808,0.21686746987951808,1.0
17,"{'precision, recall, f1-score'}",set(),"{'precision, recall, f1-score'}",0.21686746987951808,0.21686746987951808,1.0
116,"{'supervised', 'Disaster Related Information Filtering'}",set(),"{'supervised', 'Disaster Related Information Filtering'}",0.21686746987951808,0.21686746987951808,1.0
141,"{'Not Discussed', 'multimodal'}",{'Not Discussed'},{'multimodal'},0.1566265060240964,0.21666666666666667,0.9990740740740741
750,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}",{'Not Discussed'},"{'supervised', 'Twitter', 'CNN'}",0.1566265060240964,0.21666666666666667,0.7818840579710145
112,"{'Not Discussed', 'Disaster Related Information Filtering'}",{'Not Discussed'},{'Disaster Related Information Filtering'},0.1566265060240964,0.21666666666666667,0.9464912280701755
932,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'Not Discussed'},"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",0.1566265060240964,0.21666666666666667,1.1239583333333334
230,"{'Not Discussed', 'supervised', '-'}",{'Not Discussed'},"{'-', 'supervised'}",0.1566265060240964,0.21666666666666667,1.057843137254902
144,"{'Not Discussed', 'precision, recall, f1-score'}",{'Not Discussed'},"{'precision, recall, f1-score'}",0.1566265060240964,0.21666666666666667,0.9990740740740741
840,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}",{'Not Discussed'},"{'Disaster Damage Assessment', 'supervised', 'image'}",0.1566265060240964,0.21666666666666667,0.9990740740740741
288,"{'Not Discussed', 'Remote_sensing', 'CNN'}","{'Not Discussed', 'CNN'}",{'Remote_sensing'},0.10843373493975904,0.2142857142857143,1.3681318681318682
738,"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}","{'Not Discussed', 'CNN'}","{'Remote_sensing', 'image'}",0.10843373493975904,0.2142857142857143,1.3681318681318682
